0.3745,0.267375,0.41975,0.390625,0.451875
0.36,0.266875,0.42675,0.433125,0.450125
0.290375,0.245625,0.410875,0.407875,0.448375
0.302625,0.263625,0.419375,0.4275,0.446625
0.34,0.26825,0.4195,0.4135,0.44625
0.001749826683177244,1.634411370713406e-06,0.00028063561687448866,0.01328166443147058
