1,0.32275,0.895748987854251,0.044145873320537425,0.3159775395610005,0.05098435133770823,0.2964824120603015,0.3709677419354839,0.4140468227424749,0.3519163763066202,1770,24,144,38,1485,92,414,93,1214,71,619,55,1501,61,318,101
2,0.25375,0.035931174089068825,0.0690978886756238,0.021439509954058193,0.895002523977789,0.17929292929292928,0.26865671641791045,0.42424242424242425,0.2544123977615153,71,66,25,1814,87,144,19,1834,151,218,42,1548,87,108,13,1773
3,0.411625,0.5774291497975709,0.21880998080614203,0.587034201123022,0.2756183745583039,0.4950108459869848,0.3887468030690537,0.37816507727721144,0.36866981769074947,1141,179,430,226,438,456,769,421,305,216,1150,288,421,322,692,546
4,0.4295,0.5905870445344129,0.4064299424184261,0.5492598264420623,0.1746592629984856,0.5076120052196608,0.3905025357307515,0.40375234521575987,0.3990772779700115,1167,326,350,133,433,847,598,206,286,415,1076,182,413,581,641,346
5,0.448625,0.6224696356275303,0.3814779270633397,0.481368044920878,0.31347804139323576,0.5150753768844221,0.3916256157635468,0.4557757370710488,0.41044282881692,1230,306,222,218,453,795,458,378,304,416,943,296,401,513,446,621
