1,0.330125,0.24036511156186613,0.10015098137896326,0.7306532663316583,0.2506094588005851,0.4509990485252141,0.35221238938053095,0.3104847320093957,0.30217519106408,474,89,883,526,199,199,1159,430,172,133,1454,231,206,144,1187,514
2,0.265,0.04665314401622718,0.0412682435832914,0.11507537688442211,0.8371526084836665,0.19126819126819128,0.3037037037037037,0.4067495559502664,0.2568052647322764,92,37,55,1788,102,82,128,1675,166,89,229,1506,121,62,151,1717
3,0.419625,0.6267748478701826,0.2541519879214897,0.5331658291457286,0.27059970745977574,0.5016233766233766,0.3654124457308249,0.4041904761904762,0.3629823413996076,1236,195,311,230,453,505,591,438,323,300,1061,306,452,382,662,555
4,0.3925,0.6921906693711968,0.5636638147961751,0.19748743718592965,0.12774256460263286,0.4473942969518191,0.32323232323232326,0.4962121212121212,0.3786127167630058,1365,447,66,94,569,1120,156,142,486,917,393,194,631,981,177,262
5,0.437875,0.6206896551724138,0.377453447408153,0.47035175879396984,0.28912725499756214,0.5226302305721605,0.37220843672456577,0.4528301886792453,0.3762690355329949,1224,310,215,223,416,750,410,411,282,423,936,349,420,532,506,593
